760.699646,624.579712,505.189575,1411.255737,681.795166,544.754822,701.022095,1512.198486,561.676086,508.614014,563.797241,1256.571289,855.793457,579.627563,1461.645630,730.016296,571.000977,507.628540,514.404541,1287.514404,1503.743286,1483.176636,544.507263,1402.074219,1056.300903,1423.457886,1372.499390,535.932922,1289.082886,838.369568,1410.308472,775.045654,1441.534790,1168.267822,548.327454,1241.550049,544.567810,1172.963867,578.371094,963.502686,509.806213,937.728333,1250.932251,590.053467,847.086060,1396.507568,1368.404785,1518.489990,529.111572,1170.812744,1466.014648,1224.073364,1469.431152,1270.911133,1195.541626,651.550964,1461.019775,1219.248657,1431.058105,635.941345,1491.078003,1438.169556,1485.473022,1304.083252,1450.280884,612.705994,1231.787964,709.686340,1291.520386,500.317474,1449.409180,528.773193,725.801208,1340.872070,1318.621948,706.985718,1378.039917,1101.487305,1336.353394,1354.130981,1520.077515,1173.761475,1336.844360,583.028320,1343.754761,678.752563,1523.855103,716.163757,1355.048706,1326.474365,1005.959473,1314.227539,638.201416,1530.359741,512.763977,749.821777,1484.671143,560.979004,1215.454834,563.852966,1416.184326,567.441711,1429.367798,1308.426270,1516.977783,656.315247,1114.330688,546.811523,784.026672,1367.954590,601.001892,574.244934,668.733398,752.336182,833.295227,1376.747559,1255.255615,561.912048,633.309021,863.571777,733.593689,755.923889,955.202454,1347.566528,1401.598145,1263.197876,650.891357,633.689880,658.995056,512.089233,837.937439,686.457642,1446.616333,607.790833,683.817627,722.036743,759.408020,815.675598,1440.943848,644.350220,617.395325,1526.583740,571.939209,621.202026,751.080994,862.904968,1425.161255,1098.337402,567.809875,1124.183472,727.330200,650.877319,859.797241,1107.298462,989.730957,1219.639038,535.862427,584.393188,1520.247681,763.802063,510.009186,565.140198,1447.443115,1512.589600,853.949158,1274.883667,568.109009,641.999207,647.720154,638.233643,576.746094,526.773743,1194.478271,1410.755005,1474.781494,1503.888306,581.114929,1493.089600,698.036255,704.045532,1300.518677,642.313293,1038.491943,1403.246948,1370.238159,605.602539,1438.395630,1522.833740,652.892883,1391.319580,602.750793,1367.011719,1510.250122,505.449951,1520.767578,706.573181,732.022095,1305.580322,507.946228,1374.523193
1443.508545,1248.105469,1521.146118,647.685181,1531.624756,1367.177124,889.531555,553.766541,514.663940,1487.612549,623.493469,587.283997,573.021179,1406.800049,1395.999268,1498.059814,1460.245239,1491.819336,1499.418823,1440.705078,1442.967041,1391.002197,1325.836548,770.269775,660.769836,1342.973022,1477.927002,1170.759033,795.570679,1519.158447,1223.682617,635.627747,1195.873413,596.928162,1332.251343,627.803711,1272.553345,743.309509,1502.441040,620.037659,1185.879150,716.076477,1030.472534,539.668274,715.134644,632.801758,1510.767700,510.194641,507.074280,820.557190,1449.821045,1268.737305,1527.480957,643.325500,590.157593,547.348145,1253.041016,714.189270,1496.578613,1421.062378,1516.097046,542.516541,692.317932,636.934204,1512.563965,1321.075684,1389.953247,1190.324829,1164.380371,1011.531006,1529.934326,1488.854858,1503.073120,1464.130859,912.977356,516.199585,584.311462,896.448608,1309.754517,1242.370361,1532.408447,640.145386,506.856934,1430.366455,578.589905,1356.153931,1452.710938,1391.318115,631.977173,1351.286133,1193.521240,1104.391235,1438.463257,513.071106,544.763489,659.491882,596.847229,627.788818,1534.373291,1508.891357,560.388306,578.223022,1259.822876,1393.484619,640.658997,535.191467,736.966003,687.930725,1449.619385,1475.296875,589.485291,607.410156,607.300171,1459.321411,630.234558,1283.285645,1401.206299,1291.674683,1414.588623,1405.607300,515.322815,1409.166382,1445.735596,500.045715,1073.271362,1237.761475,1344.334106,1426.323730,1388.443359,1448.276489,524.728821,1429.766357,1503.957886,517.468445,1356.709961,531.853760,1463.501831,564.515991,1286.939941,567.830566,1435.909424,643.610046,731.756897,1514.347046,552.898621,1425.834106,1284.525024,643.138550,1336.564819,1457.630615,526.040100,1470.685303,539.801636,1038.822388,1098.026245,643.917114,666.635132,684.085144,1508.384033,1415.883911,586.875977,1476.147461,1435.129028,1491.310791,1233.598022,1492.578491,1453.503662,1512.893188,605.908020,616.334961,1536.716919,1377.610352,1331.777832,534.225769,645.690430,792.280945,1487.833496,692.912231,839.640259,1420.879761,965.799072,1414.859985,685.580505,1190.536133,887.873047,607.889343,1452.516724,506.812927,1486.972900,500.812439,579.417358,1108.033569,1349.057861,567.127991,1436.277466,1394.976929,540.828186,961.036072,1506.658447,1503.868530
1015.590271,559.164124,1512.211304,615.520081,1483.612427,564.739014,1355.062744,1397.345703,1300.444336,1279.523682,1464.932007,577.723450,768.247620,607.434814,514.384460,1475.701294,587.818115,1480.775146,656.705872,1444.949829,735.450012,1521.749878,801.197571,1536.828247,948.160889,621.847595,1404.643555,610.129211,513.632019,621.126343,674.534607,1454.677124,525.539673,1527.896851,810.566162,1418.807617,1515.714722,1466.528198,1251.796265,1454.753052,658.779419,1488.321899,700.152893,1229.587036,558.017212,1449.961914,616.643005,1220.365967,1262.779175,1474.394409,653.195923,1506.398926,1316.886597,608.898560,1276.461060,763.785767,609.536804,509.050903,710.066406,521.851318,558.083252,574.164551,664.060791,507.071136,788.142029,1527.552979,676.774048,1402.999268,750.475891,1423.494751,1515.820435,1082.253540,1412.977051,623.551636,1398.373901,840.036804,534.975464,519.750488,618.256409,931.390808,1482.429932,540.003357,680.399231,563.338440,579.127014,826.133789,549.845154,1532.036377,1469.345703,1333.248535,549.038086,838.891418,1373.256104,1304.318848,1349.781982,563.781616,566.206726,535.596008,1393.173218,1451.068848,528.198975,1517.692871,689.337585,673.312195,1132.549072,1523.334351,1471.754150,1463.777344,544.998291,1535.152588,559.091064,1152.087280,1513.082275,553.486206,640.935425,555.164490,1425.065918,1354.414062,1469.587158,1502.309692,1490.155884,567.022278,806.054321,965.255554,668.047974,806.989380,761.405701,687.140381,1515.739624,579.562195,1510.146362,544.529785,1096.441406,1410.279419,1425.656738,1427.235840,541.991577,625.336060,646.648743,507.306244,1303.436035,535.347595,1536.041748,737.461243,1465.060791,581.778381,573.747620,1440.429077,1389.510986,651.779846,700.191467,720.250671,1332.004272,1502.092407,505.882324,1484.732178,1471.878052,1407.088501,553.086304,725.938232,1069.848145,1489.874878,1454.202026,1480.394775,576.973022,726.866028,1534.603027,528.563354,512.702942,594.167419,1340.700073,1493.757080,634.215393,1459.681763,1467.541504,544.373596,552.724121,597.254578,1523.157837,1312.546509,589.188721,1280.961548,1380.830444,1376.233765,1478.644531,512.854980,1354.450317,1496.345459,724.483459,572.263489,634.867676,1533.566772,535.843445,578.167114,1518.428833,740.064270,1141.622437,628.142395,719.414001,1474.140503
1524.990234,1397.297119,1496.251953,518.308289,1476.995850,706.996521,713.582947,645.545105,1497.439819,703.849243,1412.228027,576.451904,502.802094,566.992432,622.159668,554.300171,602.629028,1383.842163,565.462402,1519.698364,713.132996,612.244446,1511.509766,1083.847412,617.449707,528.492188,670.344177,1420.583862,566.300049,1094.740601,866.016235,1330.289917,608.631165,1432.288208,501.635773,1071.076416,622.751221,1500.066406,591.175903,1397.596436,555.947754,539.749573,1410.368164,551.741516,1455.112915,1474.079224,1253.578857,752.367126,709.252686,1447.116089,531.020142,688.453857,852.525574,1390.803101,1029.095825,1372.574219,1409.095459,547.936157,519.757751,525.451111,1529.744629,513.294250,1474.894775,540.269409,601.518005,587.495728,1391.807861,805.261414,1475.667358,519.314819,593.700317,529.267029,591.420959,1461.864868,1378.246094,1474.137573,1255.441528,575.372192,653.501160,675.059387,928.927979,518.999023,1510.384277,563.076965,503.467987,735.077148,541.668213,1312.141357,504.359558,1478.566040,512.339294,554.635010,631.679810,538.399353,1495.662109,1429.481201,1388.617554,1419.626831,1477.205200,754.523926,1380.757690,553.427246,560.669983,1439.077026,607.551086,1308.950562,1306.386475,1513.516113,1256.726074,1308.214355,1174.441040,1465.308228,507.151703,723.664001,966.089478,1220.548584,606.720093,695.492676,1356.508057,1025.624512,1057.484009,1230.595093,1481.260132,1516.970825,1087.488647,1414.571411,508.139557,1274.725708,588.245789,1451.786865,1283.571045,988.684265,673.500305,1034.439087,954.784851,1364.503540,590.908630,517.095825,516.197510,1176.544678,1410.393921,510.484863,1387.775635,1427.276245,509.969482,762.551086,798.557495,1026.228027,965.308167,882.385559,1304.571289,1498.189331,1466.280396,1412.975220,1354.342651,1411.706665,1338.888428,1278.906860,1449.539673,529.546875,536.734253,637.328003,677.684509,1277.629517,1401.808472,1487.014160,516.991455,705.036194,1318.230225,655.260376,841.858582,564.159424,522.449463,1515.583862,532.479370,1161.284546,1451.737061,594.160645,1436.909546,1498.447510,1512.489502,1457.657837,1309.630493,527.776306,1531.455933,542.552795,1501.631714,1525.862793,592.414551,628.545593,1440.746582,548.605103,586.096924,585.134216,1258.871094,1505.098022,706.482239,1518.045288,1456.500977,1363.658813
1427.029297,520.371582,1509.479736,542.258606,585.522949,1514.413574,1459.450928,1354.861328,579.039124,712.314941,1447.463379,1273.445801,1408.324219,527.503906,1502.099243,1483.062744,564.242310,1507.397705,506.135864,515.880676,1485.267944,1307.287964,535.025208,1511.418213,1309.173950,626.755310,1437.488525,1495.904297,552.334229,694.212524,1229.760986,1466.432373,1496.564087,1045.785400,1392.202759,589.274353,1306.252319,1367.392456,524.265747,639.750854,1498.527100,546.682190,562.553284,521.793823,1532.634033,708.363098,574.358948,1437.536255,739.563477,1534.801392,1230.293701,678.133423,565.149231,757.647644,1425.409668,996.477661,682.637939,649.775391,1371.992432,575.206970,1288.663208,1478.149048,1495.158081,1489.014648,634.782715,527.966064,748.384521,519.270935,1307.823486,547.423767,1473.748535,1505.384644,1221.658936,716.709045,1455.033936,549.347229,505.423187,1464.160156,1293.250366,545.231384,640.808228,1507.240601,1482.990112,1502.715088,715.195923,569.926208,506.472076,1444.012573,1498.639771,638.127014,635.046692,1478.358154,1526.593018,1476.776367,572.488464,1532.539551,1374.430298,1415.312012,1485.190796,505.876160,1490.739868,516.928589,1371.553833,656.030273,599.151367,1509.519531,602.617249,836.061768,1354.464844,518.653687,1505.305542,636.277283,520.880981,1047.004761,1132.508545,789.661499,786.411255,1480.708618,1256.551147,1366.165649,1519.578979,642.282898,1431.374878,1430.447021,1483.377808,630.030884,1537.542969,1346.960449,1251.711548,1401.185913,1494.276855,535.598572,588.532532,628.238098,772.307983,866.224731,1271.149536,501.787994,711.478027,872.020020,547.422852,556.370911,984.113892,919.932373,585.396912,1097.014404,510.719727,1533.856201,1486.049927,569.930298,1473.407227,1473.759033,612.053223,1433.181763,706.304993,599.850037,808.787903,571.012390,1145.748901,1244.880127,1235.265991,691.399536,1313.966919,1223.091064,581.018250,1375.007202,829.221802,1486.096558,536.521118,1431.767456,538.735779,1452.391968,1489.839111,1057.827759,1398.569214,512.395569,743.588440,1393.016235,614.902954,1516.836426,1118.371948,1351.276367,687.129883,606.769592,1417.786133,1526.414673,1472.632812,1522.989990,571.908447,766.572815,1294.094238,1472.796021,615.974609,569.572083,550.779541,743.401245,618.988953,1457.238525,545.275818,1149.668335
1476.695557,511.717987,559.901367,1456.279541,506.816193,500.695251,585.363159,1494.103638,756.717773,541.719727,1433.720581,1508.626343,563.042175,612.510132,1515.392456,1421.473999,1451.252930,693.354248,636.234192,1368.792358,667.946167,1463.430420,1433.306641,1534.329712,1301.023926,1467.474976,1404.214233,1491.112915,1522.027710,616.083069,583.339233,504.970795,552.873291,630.666870,1282.495483,1433.486816,595.639404,532.840027,1456.599487,585.609436,745.239502,566.982300,1466.274170,615.536682,573.081665,507.083557,646.768372,1505.346558,1446.024780,1342.650513,526.629639,1394.349243,617.486450,1524.203491,700.678650,761.825806,1497.687134,1531.993774,889.779297,739.959534,1388.988281,1355.763794,1250.276367,628.073853,575.151672,514.502930,672.243042,563.336304,1440.602051,542.068115,1363.387207,1110.500610,1403.282715,670.593262,1345.558350,644.824341,730.085815,1384.146606,1526.015137,1287.557373,1502.191406,614.106079,1292.591187,659.367920,1344.046021,661.963135,511.860718,502.949188,511.862274,667.361084,579.563049,517.438904,1381.362183,1230.730225,689.467407,1472.583740,1526.045654,1070.804688,1527.946411,532.884460,1496.101685,657.799500,588.582153,1508.767944,1111.417603,624.055542,572.918884,633.338623,647.496948,1532.570190,1476.241455,1446.163330,615.695312,1491.908447,631.865784,642.383911,537.688232,1458.001831,659.466248,881.000427,1374.855713,1395.662231,1115.143066,550.705261,1422.731445,532.308716,1533.678955,974.919495,1309.103149,1522.286377,1501.116943,1426.554321,1533.689941,1482.244873,576.185059,559.933350,562.108765,735.349243,1221.135132,1470.507935,1471.886353,1244.051392,1167.371948,1495.368286,1518.793823,1524.402344,1526.080078,1374.369263,602.597229,715.125061,622.977478,1458.151855,591.562622,600.583191,665.920654,1457.598755,631.538879,1311.131592,520.401367,626.746704,777.503479,1522.697998,1245.953613,789.841492,535.588440,1498.636963,1519.449463,752.231934,636.293640,1436.216431,695.919495,1493.894043,1390.311157,1238.574951,549.141479,842.812561,1513.187744,1247.347656,609.995483,1447.300903,1528.236572,1413.824097,534.616211,1475.982544,537.945190,1487.992188,1385.089966,526.327637,1457.576172,1529.912476,528.529358,1306.934937,562.368225,676.669250,530.276245,1401.259155,1461.707520,796.774536,1421.392456,566.004456
1325.118408,1485.387573,1494.427246,1448.376465,1070.101074,614.972534,521.269958,1505.337646,596.601379,1375.645386,530.960693,556.970215,635.423706,693.902039,641.271729,723.783386,501.613708,668.209717,592.520813,1400.687012,1372.766724,655.830261,590.281189,1511.554443,1505.765869,1320.032104,620.132935,546.640381,1473.630737,1486.293945,504.968170,1443.940430,823.842590,600.603943,634.209045,1273.387695,517.966858,1511.927979,613.188110,1392.249146,1470.182983,1201.548828,1522.252808,510.757019,563.598328,957.341919,1378.730103,855.283813,1460.754272,697.873413,1437.813110,876.076050,1492.752930,768.482239,593.431641,1346.791016,1327.969360,1338.752441,1507.732544,1534.181885,528.994385,1230.508667,603.723389,1214.905396,1493.548950,1436.328735,1279.190186,583.299988,1403.140869,1316.203003,752.435852,992.409302,715.505554,632.308899,612.619934,606.703003,632.753967,719.433167,841.108704,506.467957,606.790710,1537.093384,557.968994,1503.149048,1155.363403,1416.676758,527.453125,926.249146,511.218445,1460.349243,578.713623,522.116760,1319.574951,812.397217,595.086914,1415.984497,1306.709351,662.733154,682.841309,504.911133,1505.665894,564.845398,1529.466309,979.615845,887.765259,529.320312,1312.515015,1391.236938,1510.467896,529.121155,613.495300,554.951355,1506.807251,1504.358887,502.005737,1496.284912,1432.413208,1439.941772,570.744507,520.718567,828.984253,1018.516602,553.772644,585.943054,571.920410,1304.079834,1459.681152,608.124695,538.570312,647.207947,1416.444214,1344.507080,1464.909424,1506.806763,1516.243164,1341.987183,1267.170410,1410.997925,1464.581665,617.507446,1293.870850,1451.031494,502.340332,504.689240,1490.330566,1453.892578,865.752441,728.072937,597.195679,595.884521,598.925598,1431.762695,1114.571655,610.558716,1323.834106,1509.014771,1334.904419,670.146240,1281.265991,517.031799,1348.821899,1388.751465,800.009583,550.299622,1380.937134,1437.935303,1207.257202,689.089050,628.678528,1303.155151,1494.530762,509.125000,1514.596191,773.429321,1268.762573,599.430664,1236.288574,971.627441,1334.238037,788.400452,1311.638672,1292.729248,559.133240,608.177429,1510.552124,575.063049,636.006836,1443.498047,1521.491943,1474.382812,515.558411,1468.830688,1489.138672,534.741150,621.474365,531.570374,1266.338867,1424.462524,1419.936523,673.237915
1058.940918,533.239807,538.911987,622.840454,512.395813,1461.378052,1504.592407,1475.734375,1398.254517,675.617432,1458.530884,574.947205,615.506714,526.647949,511.101562,1422.244507,1524.354736,637.573242,1252.352783,848.785767,798.608093,1506.209839,504.255066,1286.066406,666.540833,1533.402832,1477.653809,657.628174,1465.992188,1269.623169,1503.886597,565.168762,1496.879883,1505.473145,509.450684,542.180298,1390.737671,1486.545898,1415.663330,642.070312,1152.566284,628.390747,1013.959290,621.236755,565.914795,675.128906,1251.208252,1533.102295,1518.722656,1401.307251,677.816589,1291.248535,938.886292,1489.693481,1100.609253,561.125488,784.229492,1476.573120,1424.832397,518.546448,1396.831177,1535.031250,1284.228394,615.019043,1505.515259,502.407715,1535.875000,1292.086670,1531.617676,1130.378052,1309.900146,684.064087,1516.129639,1508.717163,1493.316895,503.983765,1498.039062,1499.314819,510.657562,521.165100,1191.252563,1281.054932,1441.258179,586.889099,1483.679810,583.678711,673.271118,517.304504,512.117188,1447.551025,1298.560425,1450.335327,1483.923950,1353.151367,1267.916382,1028.470581,1378.313232,538.810852,1525.075928,1414.031006,1535.295044,1464.171997,1482.904175,782.073730,961.121704,1482.112793,572.743713,799.418152,984.162354,1438.831665,685.074707,506.512878,574.576660,629.916992,549.275879,659.379639,709.029663,751.512512,688.033997,1494.064697,563.605957,640.968567,640.586975,839.458679,1433.474487,1526.618164,1510.937988,1424.306274,503.954987,1521.410889,1036.657471,954.296997,736.877625,812.415710,548.138367,1348.220703,896.678711,965.318787,1390.197998,1326.309937,633.060303,1527.001343,1520.760864,649.358765,1419.080688,1180.710327,1419.613647,1482.794556,566.414612,561.489563,1485.086548,1418.553345,768.520630,1505.383545,868.376282,851.305542,594.053833,1371.507690,1409.812622,1526.492188,576.569580,938.374878,738.613647,1419.645264,1497.476807,1310.432617,681.268860,1527.503418,846.909241,819.273071,501.822693,578.375488,659.195679,1531.275879,670.209900,1355.934082,1487.067017,1503.102295,834.899475,1459.187622,1357.705200,1249.105835,522.937256,564.489258,1322.892578,1534.048462,1291.995117,707.510986,530.449890,1344.034668,618.043030,1293.822632,1504.282227,1473.109985,721.420715,1418.222168,611.545837,543.320496,698.137146,1475.832642
554.426941,1369.563354,1532.027710,539.261780,1351.510620,643.997986,501.437744,682.740356,553.542908,1370.758423,955.369080,1390.788696,622.370117,1486.159424,1339.271240,539.859619,1442.156982,799.742432,1500.192993,1367.258667,709.185547,1475.429443,1491.335205,544.679321,1444.895020,1434.206787,527.555054,592.645935,766.782410,520.417358,1528.213501,1465.328857,823.739075,1310.568115,1292.803833,575.364685,1446.014893,1227.981689,1382.109985,509.655853,780.649048,1333.168701,711.763367,1482.162109,676.088196,1385.849731,539.284302,1523.143188,561.756348,656.208984,1511.732544,1010.959473,1511.739624,1333.464600,539.305359,524.077637,559.211853,708.854004,1374.420044,1335.984619,1210.050415,1284.935669,1526.348999,1036.280029,557.160156,615.825867,526.416626,1476.366699,1340.758545,1508.419189,579.444580,1427.124756,1516.628784,604.269348,1448.542358,1382.126099,1366.671143,1293.981201,1249.442139,1422.537354,582.199524,1231.401245,1262.574219,1511.000122,1496.800049,1378.322998,1502.169312,615.861877,815.482239,1487.247681,1419.704224,1206.638306,1258.393066,1364.591064,667.991272,1512.365356,1521.704712,594.805298,1243.125732,1486.425049,1215.738281,1287.064087,1469.489868,737.154602,609.838318,555.834412,722.438354,1408.261230,1448.924194,583.760925,816.169250,739.102783,612.935181,1438.533447,532.472534,607.913940,517.876221,728.939758,1446.926758,1524.138306,1485.265137,1334.894287,1442.695068,1486.575195,533.210144,544.500732,585.322876,840.652161,523.052063,850.227600,781.472046,682.392090,1381.429810,1440.306152,1317.562500,1289.189575,502.560303,565.448425,1521.500732,801.635315,1509.278320,1455.785889,1349.302246,1483.615967,1371.748535,1481.408203,1453.349609,1427.648682,1510.018066,614.430237,1496.419312,1365.726562,1339.201538,1251.315186,983.431458,635.007629,825.550903,670.693848,667.448059,698.552368,1423.323120,610.073364,515.814697,699.235779,1469.403564,972.523438,594.106018,1517.316772,560.398804,1523.288208,1465.454468,1403.249146,1510.492065,876.235657,686.935059,734.351196,1537.731201,830.631104,552.670349,514.649475,1203.686035,1498.280273,642.872742,565.468506,832.038147,1361.260010,639.593994,647.864807,1370.049316,572.556763,1391.467285,809.572815,1450.248535,1299.493530,1529.724976,1349.746460,1453.352661,1210.016846,1509.925781,1485.232300
1275.432739,956.940918,549.076050,683.641052,1524.439575,1434.057007,1490.826050,1438.162720,508.649506,1405.996094,1416.278076,1168.100342,634.030823,1505.764404,891.164795,1529.872681,1480.527710,533.134460,671.586365,1476.449707,1492.069580,520.738525,1356.596191,1133.980957,847.194458,1425.354126,1354.245483,510.009766,1468.645142,587.649414,1451.744019,626.231628,560.794373,803.854980,582.209229,1425.533203,597.702148,523.713257,1281.065918,1405.437988,1479.205444,1338.500488,1312.191650,540.212280,1377.296387,1515.398071,629.332825,1301.817139,657.111145,1328.931519,790.807739,1484.986450,1371.680054,549.240417,542.612427,1378.591187,597.411255,934.521545,1504.990234,849.054871,1453.825073,603.009949,678.375183,599.255798,797.802673,1420.980591,536.455811,926.781555,1444.469238,1440.434326,1517.299561,555.784790,501.401428,746.413147,601.806580,534.663330,1368.381714,1237.347656,773.596252,1480.643188,551.671448,984.336487,759.956787,501.742828,1451.824097,1483.631104,598.670776,1502.935059,1319.494263,695.458374,554.061707,795.485840,520.921021,542.063171,1335.764648,1522.697021,665.925781,1512.902832,720.887573,760.969604,671.657837,807.043396,873.288391,1421.440918,1476.074585,1414.504272,1182.622314,1362.376343,629.692627,1536.363281,628.958740,581.663635,560.269897,911.920654,625.694275,754.405090,503.238129,1306.753174,528.656616,1086.384277,1348.018188,1457.489746,1149.468994,572.229980,627.395325,925.887878,1109.772583,1354.824341,1150.854126,1186.584106,1378.702148,1475.869995,1480.908569,685.189636,586.618164,807.707764,1449.586304,544.143677,659.685486,533.724731,1472.017944,785.398071,597.634033,703.489563,1482.851807,1406.965088,1386.569092,1315.304199,1497.197144,682.076111,683.683533,1470.681030,1234.987061,947.161804,1364.525391,1401.758545,535.692200,1418.940430,678.030151,556.142395,893.402588,1269.011108,1445.721436,511.341309,1510.145630,1534.890381,633.000427,617.020264,1514.541260,571.311340,1389.327271,1518.212769,749.966492,916.942017,1270.440063,571.334534,1363.123413,634.948792,655.079102,1396.802734,555.772156,1381.160645,1529.438599,1409.535645,1512.525879,1519.621582,1452.218872,1498.949951,839.766296,676.511353,1295.064575,1423.508301,531.102783,690.040649,1495.134033,608.555481,1509.598511,556.730896,597.963379,531.088196
